sent_id,sys_name,rater_id,structural_simplicity
29,SENTS-h1^m_default_model,1,1
29,SENTS-h1^m_default_model,2,1
29,SENTS-h1^m_default_model,3,1
30,SENTS-h1^m_default_model,1,1
30,SENTS-h1^m_default_model,2,0
30,SENTS-h1^m_default_model,3,1
31,SENTS-h1^m_default_model,1,0
31,SENTS-h1^m_default_model,2,0
31,SENTS-h1^m_default_model,3,0
32,SENTS-h1^m_default_model,1,1
32,SENTS-h1^m_default_model,2,1
32,SENTS-h1^m_default_model,3,1
33,SENTS-h1^m_default_model,1,0
33,SENTS-h1^m_default_model,2,0
33,SENTS-h1^m_default_model,3,-1
34,SENTS-h1^m_default_model,1,0
34,SENTS-h1^m_default_model,2,0
34,SENTS-h1^m_default_model,3,0
35,SENTS-h1^m_default_model,1,1
35,SENTS-h1^m_default_model,2,2
35,SENTS-h1^m_default_model,3,1
36,SENTS-h1^m_default_model,1,1
36,SENTS-h1^m_default_model,2,1
36,SENTS-h1^m_default_model,3,1
37,SENTS-h1^m_default_model,1,2
37,SENTS-h1^m_default_model,2,1
37,SENTS-h1^m_default_model,3,1
38,SENTS-h1^m_default_model,1,2
38,SENTS-h1^m_default_model,2,2
38,SENTS-h1^m_default_model,3,2
39,SENTS-h1^m_default_model,1,0
39,SENTS-h1^m_default_model,2,0
39,SENTS-h1^m_default_model,3,0
40,SENTS-h1^m_default_model,1,1
40,SENTS-h1^m_default_model,2,1
40,SENTS-h1^m_default_model,3,1
41,SENTS-h1^m_default_model,1,1
41,SENTS-h1^m_default_model,2,0
41,SENTS-h1^m_default_model,3,-1
42,SENTS-h1^m_default_model,1,0
42,SENTS-h1^m_default_model,2,0
42,SENTS-h1^m_default_model,3,0
43,SENTS-h1^m_default_model,1,2
43,SENTS-h1^m_default_model,2,1
43,SENTS-h1^m_default_model,3,2
44,SENTS-h1^m_default_model,1,0
44,SENTS-h1^m_default_model,2,0
44,SENTS-h1^m_default_model,3,0
45,SENTS-h1^m_default_model,1,0
45,SENTS-h1^m_default_model,2,0
45,SENTS-h1^m_default_model,3,-1
46,SENTS-h1^m_default_model,1,1
46,SENTS-h1^m_default_model,2,0
46,SENTS-h1^m_default_model,3,1
47,SENTS-h1^m_default_model,1,1
47,SENTS-h1^m_default_model,2,0
47,SENTS-h1^m_default_model,3,1
48,SENTS-h1^m_default_model,1,2
48,SENTS-h1^m_default_model,2,1
48,SENTS-h1^m_default_model,3,1
49,SENTS-h1^m_default_model,1,1
49,SENTS-h1^m_default_model,2,0
49,SENTS-h1^m_default_model,3,1
50,SENTS-h1^m_default_model,1,2
50,SENTS-h1^m_default_model,2,1
50,SENTS-h1^m_default_model,3,2
51,SENTS-h1^m_default_model,1,0
51,SENTS-h1^m_default_model,2,0
51,SENTS-h1^m_default_model,3,0
52,SENTS-h1^m_default_model,1,2
52,SENTS-h1^m_default_model,2,1
52,SENTS-h1^m_default_model,3,1
53,SENTS-h1^m_default_model,1,1
53,SENTS-h1^m_default_model,2,0
53,SENTS-h1^m_default_model,3,1
54,SENTS-h1^m_default_model,1,1
54,SENTS-h1^m_default_model,2,0
54,SENTS-h1^m_default_model,3,1
55,SENTS-h1^m_default_model,1,2
55,SENTS-h1^m_default_model,2,2
55,SENTS-h1^m_default_model,3,-1
56,SENTS-h1^m_default_model,1,0
56,SENTS-h1^m_default_model,2,-1
56,SENTS-h1^m_default_model,3,-1
57,SENTS-h1^m_default_model,1,1
57,SENTS-h1^m_default_model,2,0
57,SENTS-h1^m_default_model,3,1
58,SENTS-h1^m_default_model,1,2
58,SENTS-h1^m_default_model,2,1
58,SENTS-h1^m_default_model,3,1
59,SENTS-h1^m_default_model,1,2
59,SENTS-h1^m_default_model,2,2
59,SENTS-h1^m_default_model,3,-1
60,SENTS-h1^m_default_model,1,0
60,SENTS-h1^m_default_model,2,0
60,SENTS-h1^m_default_model,3,0
61,SENTS-h1^m_default_model,1,2
61,SENTS-h1^m_default_model,2,1
61,SENTS-h1^m_default_model,3,1
62,SENTS-h1^m_default_model,1,0
62,SENTS-h1^m_default_model,2,0
62,SENTS-h1^m_default_model,3,0
63,SENTS-h1^m_default_model,1,1
63,SENTS-h1^m_default_model,2,1
63,SENTS-h1^m_default_model,3,1
64,SENTS-h1^m_default_model,1,0
64,SENTS-h1^m_default_model,2,0
64,SENTS-h1^m_default_model,3,0
65,SENTS-h1^m_default_model,1,0
65,SENTS-h1^m_default_model,2,0
65,SENTS-h1^m_default_model,3,0
66,SENTS-h1^m_default_model,1,1
66,SENTS-h1^m_default_model,2,2
66,SENTS-h1^m_default_model,3,1
67,SENTS-h1^m_default_model,1,2
67,SENTS-h1^m_default_model,2,2
67,SENTS-h1^m_default_model,3,2
68,SENTS-h1^m_default_model,1,0
68,SENTS-h1^m_default_model,2,0
68,SENTS-h1^m_default_model,3,0
69,SENTS-h1^m_default_model,1,2
69,SENTS-h1^m_default_model,2,1
69,SENTS-h1^m_default_model,3,2
70,SENTS-h1^m_default_model,1,0
70,SENTS-h1^m_default_model,2,0
70,SENTS-h1^m_default_model,3,0
1,SENTS-h1_w2v_model,1,1
1,SENTS-h1_w2v_model,2,2
1,SENTS-h1_w2v_model,3,2
2,SENTS-h1_w2v_model,1,1
2,SENTS-h1_w2v_model,2,2
2,SENTS-h1_w2v_model,3,1
3,SENTS-h1_w2v_model,1,0
3,SENTS-h1_w2v_model,2,0
3,SENTS-h1_w2v_model,3,0
4,SENTS-h1_w2v_model,1,0
4,SENTS-h1_w2v_model,2,0
4,SENTS-h1_w2v_model,3,0
5,SENTS-h1_w2v_model,1,2
5,SENTS-h1_w2v_model,2,0
5,SENTS-h1_w2v_model,3,-1
6,SENTS-h1_w2v_model,1,0
6,SENTS-h1_w2v_model,2,0
6,SENTS-h1_w2v_model,3,0
7,SENTS-h1_w2v_model,1,0
7,SENTS-h1_w2v_model,2,0
7,SENTS-h1_w2v_model,3,0
8,SENTS-h1_w2v_model,1,0
8,SENTS-h1_w2v_model,2,0
8,SENTS-h1_w2v_model,3,0
9,SENTS-h1_w2v_model,1,2
9,SENTS-h1_w2v_model,2,2
9,SENTS-h1_w2v_model,3,2
10,SENTS-h1_w2v_model,1,2
10,SENTS-h1_w2v_model,2,2
10,SENTS-h1_w2v_model,3,2
11,SENTS-h1_w2v_model,1,1
11,SENTS-h1_w2v_model,2,0
11,SENTS-h1_w2v_model,3,0
12,SENTS-h1_w2v_model,1,0
12,SENTS-h1_w2v_model,2,0
12,SENTS-h1_w2v_model,3,0
13,SENTS-h1_w2v_model,1,1
13,SENTS-h1_w2v_model,2,1
13,SENTS-h1_w2v_model,3,1
14,SENTS-h1_w2v_model,1,0
14,SENTS-h1_w2v_model,2,0
14,SENTS-h1_w2v_model,3,0
15,SENTS-h1_w2v_model,1,1
15,SENTS-h1_w2v_model,2,0
15,SENTS-h1_w2v_model,3,1
16,SENTS-h1_w2v_model,1,0
16,SENTS-h1_w2v_model,2,0
16,SENTS-h1_w2v_model,3,0
17,SENTS-h1_w2v_model,1,0
17,SENTS-h1_w2v_model,2,0
17,SENTS-h1_w2v_model,3,0
18,SENTS-h1_w2v_model,1,1
18,SENTS-h1_w2v_model,2,0
18,SENTS-h1_w2v_model,3,1
19,SENTS-h1_w2v_model,1,1
19,SENTS-h1_w2v_model,2,0
19,SENTS-h1_w2v_model,3,1
20,SENTS-h1_w2v_model,1,1
20,SENTS-h1_w2v_model,2,0
20,SENTS-h1_w2v_model,3,1
21,SENTS-h1_w2v_model,1,0
21,SENTS-h1_w2v_model,2,0
21,SENTS-h1_w2v_model,3,0
22,SENTS-h1_w2v_model,1,0
22,SENTS-h1_w2v_model,2,0
22,SENTS-h1_w2v_model,3,1
23,SENTS-h1_w2v_model,1,2
23,SENTS-h1_w2v_model,2,1
23,SENTS-h1_w2v_model,3,2
24,SENTS-h1_w2v_model,1,1
24,SENTS-h1_w2v_model,2,1
24,SENTS-h1_w2v_model,3,1
25,SENTS-h1_w2v_model,1,0
25,SENTS-h1_w2v_model,2,-1
25,SENTS-h1_w2v_model,3,-1
26,SENTS-h1_w2v_model,1,1
26,SENTS-h1_w2v_model,2,-2
26,SENTS-h1_w2v_model,3,-2
27,SENTS-h1_w2v_model,1,1
27,SENTS-h1_w2v_model,2,0
27,SENTS-h1_w2v_model,3,-1
28,SENTS-h1_w2v_model,1,1
28,SENTS-h1_w2v_model,2,2
28,SENTS-h1_w2v_model,3,1
29,SENTS-h1_w2v_model,1,1
29,SENTS-h1_w2v_model,2,1
29,SENTS-h1_w2v_model,3,1
30,SENTS-h1_w2v_model,1,0
30,SENTS-h1_w2v_model,2,0
30,SENTS-h1_w2v_model,3,0
31,SENTS-h1_w2v_model,1,0
31,SENTS-h1_w2v_model,2,0
31,SENTS-h1_w2v_model,3,0
32,SENTS-h1_w2v_model,1,1
32,SENTS-h1_w2v_model,2,2
32,SENTS-h1_w2v_model,3,2
33,SENTS-h1_w2v_model,1,0
33,SENTS-h1_w2v_model,2,0
33,SENTS-h1_w2v_model,3,-1
34,SENTS-h1_w2v_model,1,1
34,SENTS-h1_w2v_model,2,1
34,SENTS-h1_w2v_model,3,1
35,SENTS-h1_w2v_model,1,1
35,SENTS-h1_w2v_model,2,2
35,SENTS-h1_w2v_model,3,-1
36,SENTS-h1_w2v_model,1,1
36,SENTS-h1_w2v_model,2,2
36,SENTS-h1_w2v_model,3,2
37,SENTS-h1_w2v_model,1,0
37,SENTS-h1_w2v_model,2,0
37,SENTS-h1_w2v_model,3,1
38,SENTS-h1_w2v_model,1,2
38,SENTS-h1_w2v_model,2,0
38,SENTS-h1_w2v_model,3,1
39,SENTS-h1_w2v_model,1,0
39,SENTS-h1_w2v_model,2,0
39,SENTS-h1_w2v_model,3,0
40,SENTS-h1_w2v_model,1,1
40,SENTS-h1_w2v_model,2,1
40,SENTS-h1_w2v_model,3,2
41,SENTS-h1_w2v_model,1,2
41,SENTS-h1_w2v_model,2,2
41,SENTS-h1_w2v_model,3,-1
42,SENTS-h1_w2v_model,1,1
42,SENTS-h1_w2v_model,2,0
42,SENTS-h1_w2v_model,3,1
43,SENTS-h1_w2v_model,1,2
43,SENTS-h1_w2v_model,2,2
43,SENTS-h1_w2v_model,3,1
44,SENTS-h1_w2v_model,1,0
44,SENTS-h1_w2v_model,2,0
44,SENTS-h1_w2v_model,3,0
45,SENTS-h1_w2v_model,1,2
45,SENTS-h1_w2v_model,2,1
45,SENTS-h1_w2v_model,3,2
46,SENTS-h1_w2v_model,1,1
46,SENTS-h1_w2v_model,2,1
46,SENTS-h1_w2v_model,3,1
47,SENTS-h1_w2v_model,1,0
47,SENTS-h1_w2v_model,2,0
47,SENTS-h1_w2v_model,3,-1
48,SENTS-h1_w2v_model,1,1
48,SENTS-h1_w2v_model,2,-1
48,SENTS-h1_w2v_model,3,1
49,SENTS-h1_w2v_model,1,2
49,SENTS-h1_w2v_model,2,0
49,SENTS-h1_w2v_model,3,1
50,SENTS-h1_w2v_model,1,1
50,SENTS-h1_w2v_model,2,1
50,SENTS-h1_w2v_model,3,1
51,SENTS-h1_w2v_model,1,2
51,SENTS-h1_w2v_model,2,0
51,SENTS-h1_w2v_model,3,-1
52,SENTS-h1_w2v_model,1,1
52,SENTS-h1_w2v_model,2,1
52,SENTS-h1_w2v_model,3,1
53,SENTS-h1_w2v_model,1,0
53,SENTS-h1_w2v_model,2,0
53,SENTS-h1_w2v_model,3,-1
54,SENTS-h1_w2v_model,1,2
54,SENTS-h1_w2v_model,2,1
54,SENTS-h1_w2v_model,3,-1
55,SENTS-h1_w2v_model,1,2
55,SENTS-h1_w2v_model,2,0
55,SENTS-h1_w2v_model,3,1
56,SENTS-h1_w2v_model,1,2
56,SENTS-h1_w2v_model,2,2
56,SENTS-h1_w2v_model,3,2
57,SENTS-h1_w2v_model,1,1
57,SENTS-h1_w2v_model,2,1
57,SENTS-h1_w2v_model,3,1
58,SENTS-h1_w2v_model,1,1
58,SENTS-h1_w2v_model,2,1
58,SENTS-h1_w2v_model,3,2
59,SENTS-h1_w2v_model,1,2
59,SENTS-h1_w2v_model,2,1
59,SENTS-h1_w2v_model,3,1
60,SENTS-h1_w2v_model,1,0
60,SENTS-h1_w2v_model,2,0
60,SENTS-h1_w2v_model,3,0
61,SENTS-h1_w2v_model,1,2
61,SENTS-h1_w2v_model,2,0
61,SENTS-h1_w2v_model,3,-2
62,SENTS-h1_w2v_model,1,1
62,SENTS-h1_w2v_model,2,0
62,SENTS-h1_w2v_model,3,0
63,SENTS-h1_w2v_model,1,1
63,SENTS-h1_w2v_model,2,1
63,SENTS-h1_w2v_model,3,1
64,SENTS-h1_w2v_model,1,0
64,SENTS-h1_w2v_model,2,0
64,SENTS-h1_w2v_model,3,-1
65,SENTS-h1_w2v_model,1,0
65,SENTS-h1_w2v_model,2,0
65,SENTS-h1_w2v_model,3,0
66,SENTS-h1_w2v_model,1,1
66,SENTS-h1_w2v_model,2,1
66,SENTS-h1_w2v_model,3,2
67,SENTS-h1_w2v_model,1,2
67,SENTS-h1_w2v_model,2,2
67,SENTS-h1_w2v_model,3,2
68,SENTS-h1_w2v_model,1,0
68,SENTS-h1_w2v_model,2,0
68,SENTS-h1_w2v_model,3,0
69,SENTS-h1_w2v_model,1,1
69,SENTS-h1_w2v_model,2,0
69,SENTS-h1_w2v_model,3,2
70,SENTS-h1_w2v_model,1,0
70,SENTS-h1_w2v_model,2,0
70,SENTS-h1_w2v_model,3,0
1,SENTS-h1^m_w2v_model,1,1
1,SENTS-h1^m_w2v_model,2,1
1,SENTS-h1^m_w2v_model,3,1
2,SENTS-h1^m_w2v_model,1,1
2,SENTS-h1^m_w2v_model,2,1
2,SENTS-h1^m_w2v_model,3,2
3,SENTS-h1^m_w2v_model,1,0
3,SENTS-h1^m_w2v_model,2,0
3,SENTS-h1^m_w2v_model,3,0
4,SENTS-h1^m_w2v_model,1,0
4,SENTS-h1^m_w2v_model,2,0
4,SENTS-h1^m_w2v_model,3,0
5,SENTS-h1^m_w2v_model,1,2
5,SENTS-h1^m_w2v_model,2,0
5,SENTS-h1^m_w2v_model,3,-1
6,SENTS-h1^m_w2v_model,1,0
6,SENTS-h1^m_w2v_model,2,0
6,SENTS-h1^m_w2v_model,3,0
7,SENTS-h1^m_w2v_model,1,0
7,SENTS-h1^m_w2v_model,2,0
7,SENTS-h1^m_w2v_model,3,1
8,SENTS-h1^m_w2v_model,1,0
8,SENTS-h1^m_w2v_model,2,-1
8,SENTS-h1^m_w2v_model,3,0
9,SENTS-h1^m_w2v_model,1,0
9,SENTS-h1^m_w2v_model,2,0
9,SENTS-h1^m_w2v_model,3,-1
10,SENTS-h1^m_w2v_model,1,2
10,SENTS-h1^m_w2v_model,2,2
10,SENTS-h1^m_w2v_model,3,1
11,SENTS-h1^m_w2v_model,1,1
11,SENTS-h1^m_w2v_model,2,1
11,SENTS-h1^m_w2v_model,3,1
12,SENTS-h1^m_w2v_model,1,1
12,SENTS-h1^m_w2v_model,2,0
12,SENTS-h1^m_w2v_model,3,1
13,SENTS-h1^m_w2v_model,1,2
13,SENTS-h1^m_w2v_model,2,1
13,SENTS-h1^m_w2v_model,3,2
14,SENTS-h1^m_w2v_model,1,1
14,SENTS-h1^m_w2v_model,2,2
14,SENTS-h1^m_w2v_model,3,1
15,SENTS-h1^m_w2v_model,1,1
15,SENTS-h1^m_w2v_model,2,0
15,SENTS-h1^m_w2v_model,3,1
16,SENTS-h1^m_w2v_model,1,0
16,SENTS-h1^m_w2v_model,2,0
16,SENTS-h1^m_w2v_model,3,0
17,SENTS-h1^m_w2v_model,1,1
17,SENTS-h1^m_w2v_model,2,1
17,SENTS-h1^m_w2v_model,3,1
18,SENTS-h1^m_w2v_model,1,0
18,SENTS-h1^m_w2v_model,2,0
18,SENTS-h1^m_w2v_model,3,0
19,SENTS-h1^m_w2v_model,1,0
19,SENTS-h1^m_w2v_model,2,0
19,SENTS-h1^m_w2v_model,3,0
20,SENTS-h1^m_w2v_model,1,1
20,SENTS-h1^m_w2v_model,2,1
20,SENTS-h1^m_w2v_model,3,1
21,SENTS-h1^m_w2v_model,1,0
21,SENTS-h1^m_w2v_model,2,0
21,SENTS-h1^m_w2v_model,3,0
22,SENTS-h1^m_w2v_model,1,2
22,SENTS-h1^m_w2v_model,2,1
22,SENTS-h1^m_w2v_model,3,1
23,SENTS-h1^m_w2v_model,1,1
23,SENTS-h1^m_w2v_model,2,1
23,SENTS-h1^m_w2v_model,3,1
24,SENTS-h1^m_w2v_model,1,1
24,SENTS-h1^m_w2v_model,2,1
24,SENTS-h1^m_w2v_model,3,1
25,SENTS-h1^m_w2v_model,1,0
25,SENTS-h1^m_w2v_model,2,0
25,SENTS-h1^m_w2v_model,3,-1
26,SENTS-h1^m_w2v_model,1,1
26,SENTS-h1^m_w2v_model,2,0
26,SENTS-h1^m_w2v_model,3,1
27,SENTS-h1^m_w2v_model,1,1
27,SENTS-h1^m_w2v_model,2,1
27,SENTS-h1^m_w2v_model,3,2
28,SENTS-h1^m_w2v_model,1,2
28,SENTS-h1^m_w2v_model,2,2
28,SENTS-h1^m_w2v_model,3,1
29,SENTS-h1^m_w2v_model,1,1
29,SENTS-h1^m_w2v_model,2,1
29,SENTS-h1^m_w2v_model,3,1
30,SENTS-h1^m_w2v_model,1,1
30,SENTS-h1^m_w2v_model,2,0
30,SENTS-h1^m_w2v_model,3,0
31,SENTS-h1^m_w2v_model,1,0
31,SENTS-h1^m_w2v_model,2,0
31,SENTS-h1^m_w2v_model,3,0
32,SENTS-h1^m_w2v_model,1,1
32,SENTS-h1^m_w2v_model,2,1
32,SENTS-h1^m_w2v_model,3,1
33,SENTS-h1^m_w2v_model,1,1
33,SENTS-h1^m_w2v_model,2,0
33,SENTS-h1^m_w2v_model,3,1
34,SENTS-h1^m_w2v_model,1,0
34,SENTS-h1^m_w2v_model,2,0
34,SENTS-h1^m_w2v_model,3,0
35,SENTS-h1^m_w2v_model,1,1
35,SENTS-h1^m_w2v_model,2,2
35,SENTS-h1^m_w2v_model,3,1
36,SENTS-h1^m_w2v_model,1,1
36,SENTS-h1^m_w2v_model,2,1
36,SENTS-h1^m_w2v_model,3,1
37,SENTS-h1^m_w2v_model,1,0
37,SENTS-h1^m_w2v_model,2,-1
37,SENTS-h1^m_w2v_model,3,-1
38,SENTS-h1^m_w2v_model,1,2
38,SENTS-h1^m_w2v_model,2,0
38,SENTS-h1^m_w2v_model,3,2
39,SENTS-h1^m_w2v_model,1,0
39,SENTS-h1^m_w2v_model,2,0
39,SENTS-h1^m_w2v_model,3,0
40,SENTS-h1^m_w2v_model,1,1
40,SENTS-h1^m_w2v_model,2,1
40,SENTS-h1^m_w2v_model,3,1
41,SENTS-h1^m_w2v_model,1,1
41,SENTS-h1^m_w2v_model,2,0
41,SENTS-h1^m_w2v_model,3,-1
42,SENTS-h1^m_w2v_model,1,0
42,SENTS-h1^m_w2v_model,2,0
42,SENTS-h1^m_w2v_model,3,0
43,SENTS-h1^m_w2v_model,1,2
43,SENTS-h1^m_w2v_model,2,1
43,SENTS-h1^m_w2v_model,3,1
44,SENTS-h1^m_w2v_model,1,0
44,SENTS-h1^m_w2v_model,2,0
44,SENTS-h1^m_w2v_model,3,0
45,SENTS-h1^m_w2v_model,1,1
45,SENTS-h1^m_w2v_model,2,1
45,SENTS-h1^m_w2v_model,3,1
46,SENTS-h1^m_w2v_model,1,1
46,SENTS-h1^m_w2v_model,2,0
46,SENTS-h1^m_w2v_model,3,1
47,SENTS-h1^m_w2v_model,1,0
47,SENTS-h1^m_w2v_model,2,-1
47,SENTS-h1^m_w2v_model,3,-1
48,SENTS-h1^m_w2v_model,1,2
48,SENTS-h1^m_w2v_model,2,1
48,SENTS-h1^m_w2v_model,3,1
49,SENTS-h1^m_w2v_model,1,1
49,SENTS-h1^m_w2v_model,2,0
49,SENTS-h1^m_w2v_model,3,1
50,SENTS-h1^m_w2v_model,1,2
50,SENTS-h1^m_w2v_model,2,1
50,SENTS-h1^m_w2v_model,3,1
51,SENTS-h1^m_w2v_model,1,0
51,SENTS-h1^m_w2v_model,2,0
51,SENTS-h1^m_w2v_model,3,0
52,SENTS-h1^m_w2v_model,1,1
52,SENTS-h1^m_w2v_model,2,1
52,SENTS-h1^m_w2v_model,3,1
53,SENTS-h1^m_w2v_model,1,1
53,SENTS-h1^m_w2v_model,2,1
53,SENTS-h1^m_w2v_model,3,1
54,SENTS-h1^m_w2v_model,1,1
54,SENTS-h1^m_w2v_model,2,1
54,SENTS-h1^m_w2v_model,3,-1
55,SENTS-h1^m_w2v_model,1,-2
55,SENTS-h1^m_w2v_model,2,0
55,SENTS-h1^m_w2v_model,3,-2
56,SENTS-h1^m_w2v_model,1,1
56,SENTS-h1^m_w2v_model,2,-1
56,SENTS-h1^m_w2v_model,3,1
57,SENTS-h1^m_w2v_model,1,1
57,SENTS-h1^m_w2v_model,2,1
57,SENTS-h1^m_w2v_model,3,1
58,SENTS-h1^m_w2v_model,1,1
58,SENTS-h1^m_w2v_model,2,1
58,SENTS-h1^m_w2v_model,3,1
59,SENTS-h1^m_w2v_model,1,2
59,SENTS-h1^m_w2v_model,2,2
59,SENTS-h1^m_w2v_model,3,1
60,SENTS-h1^m_w2v_model,1,0
60,SENTS-h1^m_w2v_model,2,0
60,SENTS-h1^m_w2v_model,3,0
61,SENTS-h1^m_w2v_model,1,0
61,SENTS-h1^m_w2v_model,2,-1
61,SENTS-h1^m_w2v_model,3,-1
62,SENTS-h1^m_w2v_model,1,0
62,SENTS-h1^m_w2v_model,2,0
62,SENTS-h1^m_w2v_model,3,0
63,SENTS-h1^m_w2v_model,1,1
63,SENTS-h1^m_w2v_model,2,1
63,SENTS-h1^m_w2v_model,3,1
64,SENTS-h1^m_w2v_model,1,0
64,SENTS-h1^m_w2v_model,2,0
64,SENTS-h1^m_w2v_model,3,0
65,SENTS-h1^m_w2v_model,1,0
65,SENTS-h1^m_w2v_model,2,0
65,SENTS-h1^m_w2v_model,3,0
66,SENTS-h1^m_w2v_model,1,2
66,SENTS-h1^m_w2v_model,2,2
66,SENTS-h1^m_w2v_model,3,2
67,SENTS-h1^m_w2v_model,1,2
67,SENTS-h1^m_w2v_model,2,2
67,SENTS-h1^m_w2v_model,3,2
68,SENTS-h1^m_w2v_model,1,0
68,SENTS-h1^m_w2v_model,2,0
68,SENTS-h1^m_w2v_model,3,0
69,SENTS-h1^m_w2v_model,1,1
69,SENTS-h1^m_w2v_model,2,0
69,SENTS-h1^m_w2v_model,3,1
70,SENTS-h1^m_w2v_model,1,0
70,SENTS-h1^m_w2v_model,2,0
70,SENTS-h1^m_w2v_model,3,0
1,SENTS-h4_default_model,1,0
1,SENTS-h4_default_model,2,0
1,SENTS-h4_default_model,3,0
2,SENTS-h4_default_model,1,1
2,SENTS-h4_default_model,2,1
2,SENTS-h4_default_model,3,1
3,SENTS-h4_default_model,1,0
3,SENTS-h4_default_model,2,0
3,SENTS-h4_default_model,3,0
4,SENTS-h4_default_model,1,1
4,SENTS-h4_default_model,2,0
4,SENTS-h4_default_model,3,2
5,SENTS-h4_default_model,1,1
5,SENTS-h4_default_model,2,0
5,SENTS-h4_default_model,3,-1
6,SENTS-h4_default_model,1,0
6,SENTS-h4_default_model,2,0
6,SENTS-h4_default_model,3,-1
7,SENTS-h4_default_model,1,0
7,SENTS-h4_default_model,2,0
7,SENTS-h4_default_model,3,0
8,SENTS-h4_default_model,1,0
8,SENTS-h4_default_model,2,0
8,SENTS-h4_default_model,3,-1
9,SENTS-h4_default_model,1,2
9,SENTS-h4_default_model,2,0
9,SENTS-h4_default_model,3,-1
10,SENTS-h4_default_model,1,2
10,SENTS-h4_default_model,2,2
10,SENTS-h4_default_model,3,2
11,SENTS-h4_default_model,1,0
11,SENTS-h4_default_model,2,0
11,SENTS-h4_default_model,3,1
12,SENTS-h4_default_model,1,-1
12,SENTS-h4_default_model,2,0
12,SENTS-h4_default_model,3,-1
13,SENTS-h4_default_model,1,2
13,SENTS-h4_default_model,2,1
13,SENTS-h4_default_model,3,2
14,SENTS-h4_default_model,1,0
14,SENTS-h4_default_model,2,0
14,SENTS-h4_default_model,3,-1
15,SENTS-h4_default_model,1,1
15,SENTS-h4_default_model,2,0
15,SENTS-h4_default_model,3,1
16,SENTS-h4_default_model,1,1
16,SENTS-h4_default_model,2,0
16,SENTS-h4_default_model,3,1
17,SENTS-h4_default_model,1,0
17,SENTS-h4_default_model,2,0
17,SENTS-h4_default_model,3,0
18,SENTS-h4_default_model,1,1
18,SENTS-h4_default_model,2,0
18,SENTS-h4_default_model,3,-1
19,SENTS-h4_default_model,1,0
19,SENTS-h4_default_model,2,0
19,SENTS-h4_default_model,3,0
20,SENTS-h4_default_model,1,1
20,SENTS-h4_default_model,2,1
20,SENTS-h4_default_model,3,2
21,SENTS-h4_default_model,1,0
21,SENTS-h4_default_model,2,0
21,SENTS-h4_default_model,3,-1
22,SENTS-h4_default_model,1,-1
22,SENTS-h4_default_model,2,0
22,SENTS-h4_default_model,3,1
23,SENTS-h4_default_model,1,2
23,SENTS-h4_default_model,2,1
23,SENTS-h4_default_model,3,2
24,SENTS-h4_default_model,1,1
24,SENTS-h4_default_model,2,1
24,SENTS-h4_default_model,3,2
25,SENTS-h4_default_model,1,0
25,SENTS-h4_default_model,2,-1
25,SENTS-h4_default_model,3,-1
26,SENTS-h4_default_model,1,1
26,SENTS-h4_default_model,2,0
26,SENTS-h4_default_model,3,2
27,SENTS-h4_default_model,1,1
27,SENTS-h4_default_model,2,0
27,SENTS-h4_default_model,3,1
28,SENTS-h4_default_model,1,1
28,SENTS-h4_default_model,2,1
28,SENTS-h4_default_model,3,2
29,SENTS-h4_default_model,1,0
29,SENTS-h4_default_model,2,0
29,SENTS-h4_default_model,3,0
30,SENTS-h4_default_model,1,1
30,SENTS-h4_default_model,2,1
30,SENTS-h4_default_model,3,1
31,SENTS-h4_default_model,1,1
31,SENTS-h4_default_model,2,0
31,SENTS-h4_default_model,3,1
32,SENTS-h4_default_model,1,0
32,SENTS-h4_default_model,2,-1
32,SENTS-h4_default_model,3,-1
33,SENTS-h4_default_model,1,0
33,SENTS-h4_default_model,2,0
33,SENTS-h4_default_model,3,-1
34,SENTS-h4_default_model,1,1
34,SENTS-h4_default_model,2,0
34,SENTS-h4_default_model,3,-1
35,SENTS-h4_default_model,1,1
35,SENTS-h4_default_model,2,2
35,SENTS-h4_default_model,3,1
36,SENTS-h4_default_model,1,1
36,SENTS-h4_default_model,2,2
36,SENTS-h4_default_model,3,1
37,SENTS-h4_default_model,1,0
37,SENTS-h4_default_model,2,0
37,SENTS-h4_default_model,3,0
38,SENTS-h4_default_model,1,1
38,SENTS-h4_default_model,2,0
38,SENTS-h4_default_model,3,1
39,SENTS-h4_default_model,1,1
39,SENTS-h4_default_model,2,0
39,SENTS-h4_default_model,3,1
40,SENTS-h4_default_model,1,1
40,SENTS-h4_default_model,2,1
40,SENTS-h4_default_model,3,2
41,SENTS-h4_default_model,1,1
41,SENTS-h4_default_model,2,0
41,SENTS-h4_default_model,3,-1
42,SENTS-h4_default_model,1,0
42,SENTS-h4_default_model,2,0
42,SENTS-h4_default_model,3,1
43,SENTS-h4_default_model,1,1
43,SENTS-h4_default_model,2,1
43,SENTS-h4_default_model,3,-1
44,SENTS-h4_default_model,1,0
44,SENTS-h4_default_model,2,0
44,SENTS-h4_default_model,3,1
45,SENTS-h4_default_model,1,1
45,SENTS-h4_default_model,2,0
45,SENTS-h4_default_model,3,-1
46,SENTS-h4_default_model,1,1
46,SENTS-h4_default_model,2,0
46,SENTS-h4_default_model,3,1
47,SENTS-h4_default_model,1,1
47,SENTS-h4_default_model,2,0
47,SENTS-h4_default_model,3,-1
48,SENTS-h4_default_model,1,2
48,SENTS-h4_default_model,2,1
